id,year,name,title,url,class
562500,2018,Learning Explanatory Rules from Noisy Data - Differentiable ILP (dILP).pdf,Learning Explanatory Rules from Noisy Data / Differentiable ILP (dILP),https://jair.org/index.php/jair/article/view/11172/26376,ML-FNDTNS
5a2fef,2018,Relational recurrent neural networks.pdf,Relational recurrent neural networks,/home/jake/Developer/timeline/BIBLIOTHEQUE/24_Relational_recurrent_neural_networks.pdf,COMP-REAS
5b0cba,2018,Search-based Program Synthesis.pdf,Search-based Program Synthesis,https://www.cis.upenn.edu/~alur/CACM18.pdf,X-CONTEXT
5dd41f,2018,Set Transformer- A Framework for Attention-based Permutation-Invariant Neural Networks.pdf,Set Transformer: A Framework for Attention-based Permutation-Invariant Neural Networks,https://arxiv.org/pdf/1810.00825.pdf,ML-FNDTNS
5e339e,2018,"The Lottery Ticket Hypothesis- Finding Sparse, Trainable Neural Networks (LTH).pdf","The Lottery Ticket Hypothesis: Finding Sparse, Trainable Neural Networks (LTH)",https://arxiv.org/pdf/1803.03635.pdf,ML-FNDTNS
5e534b,2018,Universal Transformers (UT).pdf,Universal Transformers (UT),https://arxiv.org/pdf/1807.03819.pdf,COMP-REAS
5ef318,2019,A Framework for Intelligence and Cortical Function Based on Grid Cells in the Neocortex.pdf,A Framework for Intelligence and Cortical Function Based on Grid Cells in the Neocortex,https://www.frontiersin.org/journals/neural-circuits/articles/10.3389/fncir.2018.00121/pdf,X-CONTEXT
5ffd65,2019,AI Feynman- a Physics-Inspired Method for Symbolic Regression.pdf,AI Feynman: a Physics-Inspired Method for Symbolic Regression,https://arxiv.org/pdf/1905.11481.pdf,ML-FNDTNS
6021b0,2019,CLUTRR- A Diagnostic Benchmark for Inductive Reasoning from Text.pdf,CLUTRR: A Diagnostic Benchmark for Inductive Reasoning from Text,https://aclanthology.org/D19-1458.pdf,DATA-BNCH
6115f1,2019,CommonsenseQA- A Question Answering Challenge Targeting Commonsense Knowledge.pdf,CommonsenseQA: A Question Answering Challenge Targeting Commonsense Knowledge,https://aclanthology.org/N19-1421.pdf,DATA-BNCH
612922,2019,DROP- Discrete Reasoning Over Paragraphs.pdf,DROP: Discrete Reasoning Over Paragraphs,https://aclanthology.org/N19-1246.pdf,DATA-BNCH
6694fb,2019,Megatron-LM- Training Multi-Billion Parameter Language Models Using Model Parallelism.pdf,Megatron-LM: Training Multi-Billion Parameter Language Models Using Model Parallelism,https://arxiv.org/pdf/1909.08053.pdf,ML-FNDTNS
677890,2019,OK-VQA- A Visual Question Answering Benchmark Requiring External Knowledge.pdf,OK-VQA: A Visual Question Answering Benchmark Requiring External Knowledge,https://openaccess.thecvf.com/content_CVPR_2019/papers/Marino_OK-VQA_A_Visual_Question_Answering_Benchmark_Requiring_External_Knowledge_CVPR_2019_paper.pdf,DATA-BNCH
67b3da,2019,On the Measure of Intelligence (ARC).pdf,On the Measure of Intelligence (ARC),https://arxiv.org/pdf/1911.01547.pdf,DATA-BNCH
692fd2,2019,Recurrent Experience Replay in Distributed Reinforcement Learning (R2D2).pdf,Recurrent Experience Replay in Distributed Reinforcement Learning (R2D2),https://openreview.net/pdf?id=r1lyTjAqYX,ML-FNDTNS
6ca36a,2020,2WikiMultiHopQA- Comprehensive Evaluation of Reasoning Steps.pdf,2WikiMultiHopQA: Comprehensive Evaluation of Reasoning Steps,https://aclanthology.org/2020.coling-main.580.pdf,DATA-BNCH
6d94f1,2020,AI Feynman.pdf,AI Feynman,https://www.science.org/doi/pdf/10.1126/sciadv.aay2631,ML-FNDTNS
6eb39c,2020,Agent57- Outperforming the Atari Human Benchmark.pdf,Agent57: Outperforming the Atari Human Benchmark,https://proceedings.mlr.press/v119/badia20a/badia20a.pdf,ML-FNDTNS
6fb87f,2020,DeeBERT- Dynamic Early Exiting for Accelerating BERT Inference.pdf,DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference,https://arxiv.org/pdf/2004.12993.pdf,COMP-REAS
6fe14a,2020,Dense Passage Retrieval for Open-Domain Question Answering.pdf,Dense Passage Retrieval for Open-Domain Question Answering,/home/jake/Developer/timeline/BIBLIOTHEQUE/28_Dense_Passage_Retrieval_for_Open_Domain_Question_Answering.pdf,ML-FNDTNS
704ee2,2020,Depth-Adaptive Transformers.pdf,Depth-Adaptive Transformers,https://jiataogu.me/papers/elbayad2020depth.pdf,COMP-REAS
7089b1,2020,DreamCoder.pdf,DreamCoder,https://courses.cs.washington.edu/courses/cse599j1/22sp/papers/dreamcoder.pdf,COMP-REAS
70912d,2020,Generative Pretraining from Pixels (iGPT).pdf,Generative Pretraining from Pixels (iGPT),https://cdn.openai.com/papers/Generative_Pretraining_from_Pixels_V2.pdf,XFORM-DIM
70cce6,2020,Going in circles is the way forward- the role of recurrence in visual inference.pdf,Going in circles is the way forward: the role of recurrence in visual inference,https://www.sci-hub.ru/10.1016/j.conb.2020.11.009,X-CONTEXT
712425,2020,How Can Self-Attention Networks Recognize Dyck-n Languages-.pdf,How Can Self-Attention Networks Recognize Dyck-n Languages?,https://aclanthology.org/2020.findings-emnlp.384.pdf,ML-FNDTNS
720d1d,2020,How Much Position Information Do Convolutional Neural Networks Encode-.pdf,How Much Position Information Do Convolutional Neural Networks Encode?,https://openreview.net/pdf/2267055f8221e283014aba7ef46092ba93ff450f.pdf,ML-FNDTNS
72eb5b,2020,Just-in-Time Learning for Bottom-Up Enumerative Synthesis (PROBE).pdf,Just-in-Time Learning for Bottom-Up Enumerative Synthesis (PROBE),https://cseweb.ucsd.edu/~hpeleg/probe-oopsla20.pdf,ML-FNDTNS
7424b6,2020,Language Models are Few-Shot Learners (GPT-3).pdf,Language Models are Few-Shot Learners (GPT-3),https://arxiv.org/pdf/2005.14165.pdf,ML-FNDTNS
7539cd,2020,LogiQA- A Challenge Dataset for Machine Reading Comprehension with Logical Reasoning.pdf,LogiQA: A Challenge Dataset for Machine Reading Comprehension with Logical Reasoning,https://www.ijcai.org/proceedings/2020/0501.pdf,DATA-BNCH
757142,2020,"Mastering Atari, Go, Chess and Shogi by Planning with a Learned Model (MuZero).pdf","Mastering Atari, Go, Chess and Shogi by Planning with a Learned Model (MuZero)",https://www.nature.com/articles/s41586-020-03051-4.pdf,COMP-REAS
75e044,2020,REALM- Retrieval-Augmented Language Model Pre-Training.pdf,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909.pdf,COMP-REAS
762aea,2020,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks.pdf,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,/home/jake/Developer/timeline/BIBLIOTHEQUE/29_Retrieval_Augmented_Generation_for_Knowledge_Intensive_NLP_Tasks.pdf,COMP-REAS
767811,2020,SE(3)-Transformers- 3D Roto-Translation Equivariant Attention Networks.pdf,SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks,https://proceedings.neurips.cc/paper/2020/hash/15231a7ce4ba789d13b722cc5c955834-Paper.pdf,XFORM-DIM
77aa88,2020,Sharpness-Aware Minimization for Efficiently Improving Generalization (SAM).pdf,Sharpness-Aware Minimization for Efficiently Improving Generalization (SAM),https://arxiv.org/pdf/2010.01412.pdf,ML-FNDTNS
77e96c,2020,Solver-in-the-Loop- Learning from Differentiable Physics to Interact with Iterative PDE Solvers.pdf,Solver-in-the-Loop: Learning from Differentiable Physics to Interact with Iterative PDE Solvers,https://proceedings.neurips.cc/paper_files/paper/2020/hash/43e4e6a6f341e00671e123714de019a8-Abstract.html,COMP-REAS
7852c2,2020,Stand-Alone Axial-Attention for Panoptic Segmentation (Axial-DeepLab).pdf,Stand-Alone Axial-Attention for Panoptic Segmentation (Axial-DeepLab),https://www.cs.jhu.edu/~alanlab/Pubs20/wang2020axial.pdf,XFORM-DIM
786447,2021,A Neurosymbolic Approach to Abstraction and Reasoning.pdf,A Neurosymbolic Approach to Abstraction and Reasoning,https://dspace.mit.edu/bitstream/handle/1721.1/139305/Alford-salford-meng-eecs-2021-thesis.pdf,COMP-REAS
793aa4,2021,A Simple and Effective Positional Encoding for Transformers.pdf,A Simple and Effective Positional Encoding for Transformers,https://aclanthology.org/2021.emnlp-main.236.pdf,POS-ENCDR
7a4674,2021,Contemporary Symbolic Regression Methods and their Relative Performance (SRBench).pdf,Contemporary Symbolic Regression Methods and their Relative Performance (SRBench),https://arxiv.org/pdf/2107.14351.pdf,DATA-BNCH
7c1ee6,2021,EntailmentBank- Explaining Answers with Entailment Trees.pdf,EntailmentBank: Explaining Answers with Entailment Trees,https://aclanthology.org/2021.emnlp-main.585.pdf,DATA-BNCH
7c36d6,2021,Latent Execution for Neural Program Synthesis (LaSynth).pdf,Latent Execution for Neural Program Synthesis (LaSynth),https://proceedings.neurips.cc/paper/2021/file/ba3c95c2962d3aab2f6e667932daa3c5-Paper.pdf,COMP-REAS
7cccbe,2021,Muesli- Combining Improvements in Policy Optimization.pdf,Muesli: Combining Improvements in Policy Optimization,https://proceedings.mlr.press/v139/hessel21a/hessel21a.pdf,ML-FNDTNS
7f91fd,2021,PROGRES- A large-scale benchmark for few-shot program induction and synthesis.pdf,PROGRES: A large-scale benchmark for few-shot program induction and synthesis,https://proceedings.mlr.press/v139/alet21a/alet21a.pdf,DATA-BNCH
80cb40,2021,Per-Pixel Classification is Not All You Need for Semantic Segmentation (MaskFormer).pdf,Per-Pixel Classification is Not All You Need for Semantic Segmentation (MaskFormer),https://papers.neurips.cc/paper_files/paper/2021/file/950a4152c2b4aa3ad78bdd6b366cc179-Paper.pdf,ML-FNDTNS
81457a,2021,Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos (P4Transformer).pdf,Point 4D Transformer Networks for Spatio-Temporal Modeling in Point Cloud Videos (P4Transformer),https://openaccess.thecvf.com/content/CVPR2021/papers/Fan_Point_4D_Transformer_Networks_for_Spatio-Temporal_Modeling_in_Point_Cloud_CVPR_2021_paper.pdf,XFORM-DIM
821c59,2021,Point Transformer (PT).pdf,Point Transformer (PT),https://openaccess.thecvf.com/content/ICCV2021/papers/Zhao_Point_Transformer_ICCV_2021_paper.pdf,XFORM-DIM
82aa46,2021,"ProofWriter- Generating Implications, Proofs, and Abductive Statements over Natural Language.pdf","ProofWriter: Generating Implications, Proofs, and Abductive Statements over Natural Language",https://aclanthology.org/2021.findings-acl.317.pdf,COMP-REAS
833153,2021,SVAMP- Simple Variations on Arithmetic Math Word Problems.pdf,SVAMP: Simple Variations on Arithmetic Math Word Problems,https://aclanthology.org/2021.naacl-main.168.pdf,DATA-BNCH
83588a,2021,Stabilizing Equilibrium Models by Jacobian Regularization.pdf,Stabilizing Equilibrium Models by Jacobian Regularization,https://arxiv.org/pdf/2106.14342.pdf,ML-FNDTNS
8397a3,2021,StrategyQA- A Benchmark with Implicit Reasoning Strategies.pdf,StrategyQA: A Benchmark with Implicit Reasoning Strategies,https://aclanthology.org/2021.tacl-1.21.pdf,DATA-BNCH
83ec10,2021,Swin Transformer- Hierarchical Vision Transformer using Shifted Windows.pdf,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://openaccess.thecvf.com/content/ICCV2021/papers/Liu_Swin_Transformer_Hierarchical_Vision_Transformer_Using_Shifted_Windows_ICCV_2021_paper.pdf,XFORM-DIM
84149f,2021,ViViT- A Video Vision Transformer.pdf,ViViT: A Video Vision Transformer,https://openaccess.thecvf.com/content/ICCV2021/papers/Arnab_ViViT_A_Video_Vision_Transformer_ICCV_2021_paper.pdf,XFORM-DIM
84b790,2022,Constitutional AI- Harmlessness from AI Feedback.pdf,Constitutional AI: Harmlessness from AI Feedback,https://www-cdn.anthropic.com/7512771452629584566b6303311496c262da1006/Anthropic_ConstitutionalAI_v2.pdf,ML-FNDTNS
875857,2022,Jacobian-Free Backpropagation for Implicit Networks (JFB).pdf,Jacobian-Free Backpropagation for Implicit Networks (JFB),https://www.math.emory.edu/site/cmds-reuret/projects/2022-implicit/JFB.pdf,ML-FNDTNS
879540,2022,LIFT- Learning 4D LiDAR Image Fusion Transformer for 3D Object Detection.pdf,LIFT: Learning 4D LiDAR Image Fusion Transformer for 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2022/papers/Zeng_LIFT_Learning_4D_LiDAR_Image_Fusion_Transformer_for_3D_Object_CVPR_2022_paper.pdf,XFORM-DIM
87ef1d,2022,Memorizing Transformers.pdf,Memorizing Transformers,https://arxiv.org/pdf/2203.08913.pdf,COMP-REAS
88f8f8,2022,Point Primitive Transformer for Long-Term 4D Point Cloud Video Understanding (PPTr).pdf,Point Primitive Transformer for Long-Term 4D Point Cloud Video Understanding (PPTr),https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136890018.pdf,XFORM-DIM
8b92f4,2022,Tackling the Abstraction and Reasoning Corpus with Vision Transformers- the ViTARC Architecture.pdf,Tackling the Abstraction and Reasoning Corpus with Vision Transformers: the ViTARC Architecture,https://openreview.net/pdf?id=0gOQeSHNX1,POS-ENCDR
8b933d,2022,Training Iterative Refinement Algorithms with Implicit Differentiation.pdf,Training Iterative Refinement Algorithms with Implicit Differentiation,https://proceedings.neurips.cc/paper_files/paper/2022/file/d301e2878a7ebadf1a95029e904fc7d0-Paper-Conference.pdf,COMP-REAS
8c27d6,2022,TransFusion- Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers.pdf,TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,https://openaccess.thecvf.com/content/CVPR2022/papers/Bai_TransFusion_Robust_LiDAR-Camera_Fusion_for_3D_Object_Detection_With_Transformers_CVPR_2022_paper.pdf,XFORM-DIM
8e463a,2023,ALCUNA- Large Language Models Meet New Knowledge.pdf,ALCUNA: Large Language Models Meet New Knowledge,/home/jake/Developer/timeline/BIBLIOTHEQUE/32_ALCUNA_Large_Language_Models_Meet_New_Knowledge.pdf,DATA-BNCH
903168,2023,DiffusionDet- Diffusion Model for Object Detection.pdf,DiffusionDet: Diffusion Model for Object Detection,https://openaccess.thecvf.com/content/ICCV2023/papers/Chen_DiffusionDet_Diffusion_Model_for_Object_Detection_ICCV_2023_paper.pdf,ML-FNDTNS
90c0ba,2023,FlashAttention-2- Faster Attention with Better Parallelism and Work Partitioning.pdf,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning,https://tridao.me/publications/flash2/flash2.pdf,ML-FNDTNS
91102e,2023,LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.pdf,LeaF: Learning Frames for 4D Point Cloud Sequence Understanding,https://openaccess.thecvf.com/content/ICCV2023/papers/Liu_LeaF_Learning_Frames_for_4D_Point_Cloud_Sequence_Understanding_ICCV_2023_paper.pdf,COMP-REAS
9114f2,2023,Let's Verify Step by Step (PRM).pdf,Let's Verify Step by Step (PRM),https://arxiv.org/pdf/2305.20050.pdf,ML-FNDTNS
920b99,2023,LogiQA 2.0 - An Improved Dataset for Logical Reasoning in NLU.pdf,LogiQA 2.0 - An Improved Dataset for Logical Reasoning in NLU,https://frcchang.github.io/pub/An%20Improved%20Dataset%20for%20Logical%20Reasoning%20in%20Natural%20Language%20Understanding.pdf,DATA-BNCH
94014e,2023,Lost in the Middle- How Language Models Use Long Contexts.pdf,Lost in the Middle: How Language Models Use Long Contexts,/home/jake/Developer/timeline/BIBLIOTHEQUE/31_Lost_in_the_Middle_How_Language_Models_Use_Long_Contexts.pdf,ML-FNDTNS
942ef3,2023,Mask4D- End-to-End Mask-Based 4D Panoptic Segmentation for LiDAR Sequences.pdf,Mask4D: End-to-End Mask-Based 4D Panoptic Segmentation for LiDAR Sequences,https://www.ipb.uni-bonn.de/wp-content/papercite-data/pdf/marcuzzi2023ral-meem.pdf,XFORM-DIM
948971,2023,Objaverse-XL- A Universe of 10M+ 3D Objects.pdf,Objaverse-XL: A Universe of 10M+ 3D Objects,https://arxiv.org/pdf/2307.05663.pdf,DATA-BNCH
95b292,2023,"One-Step Diffusion Distillation via Deep Equilibrium Models (Generative Equilibrium Transformer, GET).pdf","One-Step Diffusion Distillation via Deep Equilibrium Models (Generative Equilibrium Transformer, GET)",https://papers.neurips.cc/paper_files/paper/2023/file/82f05a105c928c10706213952bf0c8b7-Paper-Conference.pdf,ML-FNDTNS
96c4a4,2023,Precise Zero-Shot Dense Retrieval without Relevance Labels.pdf,Precise Zero-Shot Dense Retrieval without Relevance Labels,/home/jake/Developer/timeline/BIBLIOTHEQUE/30_Precise_Zero_Shot_Dense_Retrieval_without_Relevance_Labels.pdf,COMP-REAS
9756b7,2023,QLoRA- Efficient Finetuning of Quantized LLMs.pdf,QLoRA: Efficient Finetuning of Quantized LLMs,https://arxiv.org/pdf/2305.14314.pdf,ML-FNDTNS
988e89,2023,The Perils & Promises of Fact-checking with Large Language Models.pdf,The Perils & Promises of Fact-checking with Large Language Models,/home/jake/Developer/timeline/BIBLIOTHEQUE/33_The_Perils_&_Promises_of_Fact_checking_with_Large_Language_Models.pdf,DATA-BNCH
98b726,2023,Transformer-based Point Cloud Generation Network.pdf,Transformer-based Point Cloud Generation Network,https://dl.acm.org/doi/pdf/10.1145/3581783.3612226,XFORM-DIM
98bd11,2023,Zephyr- Direct Distillation of LM Alignment.pdf,Zephyr: Direct Distillation of LM Alignment,/home/jake/Developer/timeline/BIBLIOTHEQUE/34_Zephyr_Direct_Distillation_of_LM_Alignment.pdf,ML-FNDTNS
9908df,2024,A 2D nGPT Model For Arc Prize.pdf,A 2D nGPT Model For Arc Prize,https://raw.githubusercontent.com/jfpuget/ARC-AGI-Challenge-2024/main/arc.pdf,XFORM-DIM
9c0189,2024,A Survey on Evaluation of Large Language Models.pdf,A Survey on Evaluation of Large Language Models,https://dl.acm.org/doi/pdf/10.1145/3641289,DATA-BNCH
9c3f73,2024,ARC Prize 2024- Technical Report.pdf,ARC Prize 2024: Technical Report,https://arxiv.org/pdf/2412.04604.pdf,DATA-BNCH
9dd3d0,2024,Advancing Process Verification for LLM Reasoning.pdf,Advancing Process Verification for LLM Reasoning,https://aclanthology.org/2024.emnlp-main.125.pdf,COMP-REAS
a11504,2024,Better & Faster Large Language Models via Multi-token Prediction.pdf,Better & Faster Large Language Models via Multi-token Prediction,/home/jake/Developer/timeline/BIBLIOTHEQUE/27_Better_&_Faster_Large_Language_Models_via_Multi_token_Prediction.pdf,ML-FNDTNS
a1bc09,2024,DAPE- Data-Adaptive Positional Encoding for Length Extrapolation.pdf,DAPE: Data-Adaptive Positional Encoding for Length Extrapolation,https://proceedings.neurips.cc/paper_files/paper/2024/file/2f050fa9f0d898e3f265d515f50ae8f9-Paper-Conference.pdf,POS-ENCDR
a34395,2024,DiffSAT- Differential MaxSAT Layer for SAT Solving.pdf,DiffSAT: Differential MaxSAT Layer for SAT Solving,https://www.cse.cuhk.edu.hk/~byu/papers/C237-ICCAD2024-DiffSAT.pdf,COMP-REAS
a365eb,2024,DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.pdf,DriveWorld: 4D Pre-trained Scene Understanding via World Models for Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2024/papers/Min_DriveWorld_4D_Pre-trained_Scene_Understanding_via_World_Models_for_Autonomous_CVPR_2024_paper.pdf,COMP-REAS
a3a00f,2024,Enhanced Enumeration Techniques for Syntax-Guided Synthesis.pdf,Enhanced Enumeration Techniques for Syntax-Guided Synthesis,https://dl.acm.org/doi/10.1145/3632913,COMP-REAS
a3c3e0,2024,Enhanced Scene Understanding on 4D Point Cloud.pdf,Enhanced Scene Understanding on 4D Point Cloud,https://ojs.aaai.org/index.php/AAAI/article/view/28045/28100,COMP-REAS
a45446,2024,Exploring Context Window of LLMs.pdf,Exploring Context Window of LLMs,https://proceedings.neurips.cc/paper_files/paper/2024/file/1403ab1a427050538ec59c7f570aec8b-Paper-Conference.pdf,POS-ENCDR
a47c32,2024,Fixed Point Diffusion Models (FPDM).pdf,Fixed Point Diffusion Models (FPDM),https://arxiv.org/pdf/2401.08741.pdf,COMP-REAS
a494fd,2024,HiRoPE- Length Extrapolation for Code Models Using Hierarchical Rotary Position Embedding.pdf,HiRoPE: Length Extrapolation for Code Models Using Hierarchical Rotary Position Embedding,https://aclanthology.org/2024.acl-long.735.pdf,POS-ENCDR
a4ced5,2024,Implicit Factorized Transformer (IFactFormer).pdf,Implicit Factorized Transformer (IFactFormer),https://www.sciencedirect.com/science/article/pii/S2095034924000382/pdf,COMP-REAS
a4e871,2024,LLFormer4D- LiDAR-based lane detection method.pdf,LLFormer4D: LiDAR-based lane detection method,https://ietresearch.onlinelibrary.wiley.com/doi/pdfdirect/10.1049/cvi2.12338?download=true,XFORM-DIM
a4f810,2024,LTD-Bench- Evaluating Large Language Models by Letting Them Draw.pdf,LTD-Bench: Evaluating Large Language Models by Letting Them Draw,https://openreview.net/pdf?id=TG5rvKyEbu,DATA-BNCH
a75818,2024,Length Extrapolation of Transformers- A Survey from the Perspective of Positional Encoding.pdf,Length Extrapolation of Transformers: A Survey from the Perspective of Positional Encoding,https://aclanthology.org/2024.findings-emnlp.582.pdf,ML-FNDTNS
a78209,2024,MHaluBench (from -Unified Hallucination Detection...-).pdf,"MHaluBench (from ""Unified Hallucination Detection..."")",https://aclanthology.org/2024.acl-long.178.pdf,DATA-BNCH
a7dd1e,2024,MT-Bench-101.pdf,MT-Bench-101,https://aclanthology.org/2024.acl-long.401.pdf,DATA-BNCH
a8049c,2024,MVBench- A Comprehensive Multi-modal Video Understanding Benchmark.pdf,MVBench: A Comprehensive Multi-modal Video Understanding Benchmark,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_MVBench_A_Comprehensive_Multi-modal_Video_Understanding_Benchmark_CVPR_2024_paper.pdf,DATA-BNCH
a897aa,2024,Machine Learning for Modular Multiplication.pdf,Machine Learning for Modular Multiplication,https://arxiv.org/pdf/2402.19254.pdf,ML-FNDTNS
a9ea79,2024,Mini-ARC- Solving Abstraction and Reasoning Puzzles with Small Transformer Models.pdf,Mini-ARC: Solving Abstraction and Reasoning Puzzles with Small Transformer Models,https://www.paulfletcherhill.com/mini-arc.pdf,ML-FNDTNS
a9f875,2024,OccWorld- Learning a 3D Occupancy World Model for Autonomous Driving.pdf,OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02024.pdf,XFORM-DIM
aa7b28,2024,OneFormer3D- One Transformer for Unified Point Cloud Segmentation (OneFormer3D).pdf,OneFormer3D: One Transformer for Unified Point Cloud Segmentation (OneFormer3D),https://openaccess.thecvf.com/content/CVPR2024/papers/Kolodiazhnyi_OneFormer3D_One_Transformer_for_Unified_Point_Cloud_Segmentation_CVPR_2024_paper.pdf,XFORM-DIM
ab2e9f,2024,Open3DIS- Open-Vocabulary 3D Instance Segmentation with 2D Mask Guidance.pdf,Open3DIS: Open-Vocabulary 3D Instance Segmentation with 2D Mask Guidance,https://openaccess.thecvf.com/content/CVPR2024/papers/Nguyen_Open3DIS_Open-Vocabulary_3D_Instance_Segmentation_with_2D_Mask_Guidance_CVPR_2024_paper.pdf,ML-FNDTNS
ab5a67,2024,POS-BERT- Point cloud one-stage BERT pre-training.pdf,POS-BERT: Point cloud one-stage BERT pre-training,https://www.sciencedirect.com/science/article/pii/S0957417423030658/pdf,XFORM-DIM
abb1d3,2024,"Point Transformer V3- Simpler, Faster, Stronger.pdf","Point Transformer V3: Simpler, Faster, Stronger",https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_Point_Transformer_V3_Simpler_Faster_Stronger_CVPR_2024_paper.pdf,XFORM-DIM
ad1c66,2024,Point cloud semantic segmentation with adaptive spatial structure graph transformer (ASGFormer).pdf,Point cloud semantic segmentation with adaptive spatial structure graph transformer (ASGFormer),https://www.sysuzxc.site/paper/2024_Point%20cloud%20semantic%20segmentation%20with%20adaptive%20spatial%20structure%20graph%20transformer.pdf,XFORM-DIM
ad5e9b,2024,Repeated Examples Help Learn Arithmetic.pdf,Repeated Examples Help Learn Arithmetic,https://openreview.net/pdf?id=qoUHqnE6A0,ML-FNDTNS
ad8ea4,2024,RoPE scaling analysis + new scaling.pdf,RoPE scaling analysis + new scaling,https://aclanthology.org/2024.emnlp-main.414.pdf,POS-ENCDR
adc513,2024,SEED-Bench- Benchmarking Multimodal LLMs with Generative Comprehension.pdf,SEED-Bench: Benchmarking Multimodal LLMs with Generative Comprehension,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_SEED-Bench_Benchmarking_Multimodal_Large_Language_Models_CVPR_2024_paper.pdf,DATA-BNCH
ae1e1a,2024,SRBench++- principled benchmarking of symbolic regression.pdf,SRBench++: principled benchmarking of symbolic regression,https://pmc.ncbi.nlm.nih.gov/articles/PMC12321164/pdf/nihms-2053059.pdf,MIS-CLASS
ae28ee,2024,SWE-bench.pdf,SWE-bench,https://proceedings.iclr.cc/paper_files/paper/2024/file/edac78c3e300629acfe6cbe9ca88fb84-Paper-Conference.pdf,DATA-BNCH
b0c53f,2024,ScatterFormer- Efficient Voxel Transformer with Scattered Linear Attention.pdf,ScatterFormer: Efficient Voxel Transformer with Scattered Linear Attention,https://arxiv.org/pdf/2401.00912.pdf,XFORM-DIM
b29ee0,2024,SegPoint- Segment Any Point Cloud via Large Language Model.pdf,SegPoint: Segment Any Point Cloud via Large Language Model,https://arxiv.org/pdf/2407.13761.pdf,ML-FNDTNS
b2ce18,2024,Simultaneous Instance Pooling & Bag Selection for MIL using ViTs.pdf,Simultaneous Instance Pooling & Bag Selection for MIL using ViTs,https://link.springer.com/content/pdf/10.1007/s00521-024-09417-3.pdf,ML-FNDTNS
b30720,2024,Solving olympiad geometry without human demonstrations (AlphaGeometry).pdf,Solving olympiad geometry without human demonstrations (AlphaGeometry),https://www.nature.com/articles/s41586-023-06747-5.pdf,COMP-REAS
b341ec,2024,Spherical Mask- Coarse-to-Fine 3D Point Cloud Instance Segmentation with Spherical Representation.pdf,Spherical Mask: Coarse-to-Fine 3D Point Cloud Instance Segmentation with Spherical Representation,https://openaccess.thecvf.com/content/CVPR2024/papers/Shin_Spherical_Mask_Coarse-to-Fine_3D_Point_Cloud_Instance_Segmentation_with_Spherical_CVPR_2024_paper.pdf,ML-FNDTNS
b3cb55,2024,The LLM ARChitect- Solving ARC-AGI Is a Matter of Perspective.pdf,The LLM ARChitect: Solving ARC-AGI Is a Matter of Perspective,https://raw.githubusercontent.com/da-fr/arc-prize-2024/main/the_architects.pdf,ML-FNDTNS
b3df59,2024,The Surprising Effectiveness of Test-Time Training for Few-Shot Learning.pdf,The Surprising Effectiveness of Test-Time Training for Few-Shot Learning,https://arxiv.org/pdf/2411.07279.pdf,COMP-REAS
b4a6ef,2024,Transformer based 3D tooth segmentation via point cloud region partition (PointRegion).pdf,Transformer based 3D tooth segmentation via point cloud region partition (PointRegion),https://www.nature.com/articles/s41598-024-79485-x.pdf,XFORM-DIM
b75328,2024,Transformers Can Do Arithmetic with the Right Embeddings.pdf,Transformers Can Do Arithmetic with the Right Embeddings,https://proceedings.neurips.cc/paper_files/paper/2024/file/c35986bc1ee29b31c1011481b77fe540-Paper-Conference.pdf,POS-ENCDR
b9c318,2024,Voxel self-attention and center-point for 3D object detector.pdf,Voxel self-attention and center-point for 3D object detector,https://www.cell.com/iscience/fulltext/S2589-0042%2824%2901984-9,XFORM-DIM
ba43fd,2025,ARC-AGI Without Pretraining (CompressARC).pdf,ARC-AGI Without Pretraining (CompressARC),https://iliao2345.github.io/blog_posts/arc_agi_without_pretraining/ARC_AGI_Without_Pretraining.pdf,COMP-REAS
bb0d80,2025,ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.pdf,ARC-NCA: Towards Developmental Solutions to the Abstraction and Reasoning Corpus,https://arxiv.org/pdf/2505.08778.pdf,COMP-REAS
