BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	743	Validation on large-scale language modeling benchmarks, exploration of richer energy functions, development of adaptive computation strategies, and scaling studies to frontier model sizes are all essential next steps....
BIBLIOTHEQUE/03_COMP-REAS/Combining Induction and Transduction for Abstract Reasoning/Combining Induction and Transduction for Abstract Reasoning.md	83	At a high level, our dataset grows out of 100 manually-written Python programs, each of which both solves a given task (function f), and also randomly generates new input grids. We call these 100 manually-written prog...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	34	- Versatile application across training paradigms. We demonstrate ConceptMoE's effectiveness across diverse settings: small-scale language model pretraining (Section 4.1), vision-language model training with dual-moda...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	159	We conduct comprehensive experiments to validate ConceptMoE's effectiveness and efficiency across diverse settings. Our evaluation encompasses four main aspects: (1) Small-scale language model pretraining (Section 4.1...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	165	#### 4.1 Small-scale language model pretraining
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	175	#### 4.2 Train a vision-language model
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	177	**Model configurations** We investigate the potential of concept representations as inputs for vision-language model (VLM). We conduct experiments on MoE-A2.5B-60B and ConceptMoE-A2.5B-60B. The vision encoder uses a s...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	198	**Figure 2** Training dynamics of loss and compression ratio. (a) Loss difference between ConceptMoE and MoE during language model pretraining (PT). (b) Loss difference during multimodal continue training (CT), separa...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	9	We present a new approach to modeling sequential data: the deep equilibrium model (DEQ). Motivated by an observation that the hidden layers of many existing deep sequence models converge towards some fixed point, we p...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	28	After developing the generic DEQ approach, we study in detail the instantiation of DEQ via two feedforward sequence models: *trellis networks* (weight-tied temporal convolutions) [8] and memory-augmented *universal tr...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	156	We evaluate DEO on both synthetic stress tests and realistic large-scale language modeling (where complex long-term temporal dependencies are involved). We use the two aforementioned instantiations of $f_{\theta}$ in ...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	165	Table 2: DEQ achieves competitive performance on word-level Penn Treebank language modeling (on par with SOTA results, without fine-tuning steps [34]). †The memory footprints are benchmarked (for fairness) on input se...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	167	| Word-level Language Modeling w/ Penn Treebank (PTB) | | | | | |
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	178	conventional deep nets) for word-level language modeling, we show that DEQ achieves competitive (or better) performance even when compared to SOTA methods (of the same model size, both weight-tied and not) while using...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	186	#### 5.2 Large-Scale Language Modeling
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	190	**Performance on Penn Treebank.** Following the set of hyperparameters used by [8] for TrellisNet, we evaluate the DEQ-TrellisNet instantiation on word-level language modeling with the PTB corpus. Note that without an...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	196	| Word-level Language Modeling w/ WikiText-103 (WT103) | | | | |
BIBLIOTHEQUE/03_COMP-REAS/DeepSeek-R1- Incentivizing Reasoning Capability in LLMs via Reinforcement Learning/DeepSeek-R1- Incentivizing Reasoning Capability in LLMs via Reinforcement Learning.md	52	In this paper, we take the first step toward improving language model reasoning capabilities using pure reinforcement learning (RL). Our goal is to explore the potential of LLMs to develop reasoning capabilities witho...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	59	Multi-Head Attention in Transformers. Transformers (Vaswani et al., 2017) are of a network architecture based on attention mechanisms for machine translation. Given a query element (e.g., a target word in the output s...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	11	The size of modern neural sequence models (Gehring et al., 2017; Vaswani et al., 2017; Devlin et al., 2019) can amount to billions of parameters (Radford et al., 2019). For example, the winning entry of the WMT'19 new...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	15	Universal Transformers (UT) rely on ACT for dynamic computation and repeatedly apply the same layer (Dehghani et al., 2018). Our work considers a variety of mechanisms to estimate the network depth and applies a diffe...
BIBLIOTHEQUE/03_COMP-REAS/Don't throw the baby out with the bathwater- How and why deep learning for ARC/Don't throw the baby out with the bathwater- How and why deep learning for ARC.md	91	[18] find that models like BART and T5 can represent and track changing entity states over the course of a narrative (e.g., whether an object is empty or who possesses it), even without explicit supervision. Their ana...
BIBLIOTHEQUE/03_COMP-REAS/Don't throw the baby out with the bathwater- How and why deep learning for ARC/Don't throw the baby out with the bathwater- How and why deep learning for ARC.md	297	[61] introduce the 1D ARC dataset, which is a simplified version of ARC with only one dimension. They emphasize the importance of object centric input representations and prompt GPT-4 with their object centric represe...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	79	Considering the high dimensionality of BEV features, we transform them into a 1D vector $x_t \in \mathbb{R}^{512}$ and subsequently sample the Gaussian distribution from $(h_t, a_{t-1}, x_t)$ to generate the posterior...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	96	**Static Scene Propagation.** As the vehicle moves, consecutive frames of the scene typically depict minimal alterations, with a prominent presence of static objects such as roads, trees, and traffic signs constitutin...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	102	Aiming at a comprehensive understanding of surrounding scenes in autonomous driving, we model the physical world into the 3D occupancy structure, utilizing the geometric form of occupancy to depict the surrounding env...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	110	To mitigate this problem, inspired by Semantic Prompt for few-shot image recognition [9] and Visual Exemplar driven Prompts for multi-task learning [48], we introduce the concept of "Task Prompt", providing specific c...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	141	Component Analysis. We first validate the effectiveness of the proposed Memory State-Space Model (MSSM) module. As shown in Tab. 1, pre-training with the Recurrent State-Space Model (RSSM) [97] results in significantl...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	9	We formulate long-context language modeling as a problem in continual learning rather than architecture design. Under this formulation, we only use a standard architecture – a Transformer with sliding-window attention...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	25	As an alternative to Transformers, RNNs such as Mamba 2 [32] and Gated DeltaNet [104] have constant cost per token, but become less effective in longer context, as shown in Figure 1. Some modern architectures approxim...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	27	How can we design an effective method for language modeling with only constant cost per token? Specifically, how can we achieve better performance in longer context without recalling every detail, as in the opening ex...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	52	To motivate our main method, we introduce a toy example that we will develop all the way up to the middle of Subsection 2.3. This toy example is based on a rather silly architecture: a Transformer with all of its self...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	173	The key step in this derivation is to replace the KVB loss with the next-token prediction loss, which implies removing differences 1 and 2 together, since without the layer-wise reconstruction losses, there is also no...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	204	**Datasets.** For pre-training, we use DCLM, specifically DCLM-Baseline, a heavily filtered subset of Common Crawl [63]. Given the 3.8T tokens in DCLM-Baseline, we first discard all documents shorter than 8K, our pre-...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	326	The motivation for our method, as discussed in Section 1, was to use longer context to achieve better performance in language modeling without having to recall every detail. Up to this point, we have focused on evalua...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	407	Recently, TTT has been an important part of AlphaProof [44], which achieved IMO silver-medal standard in 2024. Given each test problem, their system first generates a targeted curriculum of easier problems by promptin...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	436	For decades, researchers have been arguing that learning to learn, also known as meta-learning or bi-level optimization, should be an important component of intelligence [78, 9, 93, 61]. Perhaps the most relevant work...
BIBLIOTHEQUE/03_COMP-REAS/End-to-End Test-Time Training for Long Context/End-to-End Test-Time Training for Long Context.md	440	We have introduced TTT-E2E, a general method for long-context language modeling. In principle, TTT can be applied to any baseline architecture. For our experiments, this baseline is a Transformer with sliding-window a...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	17	Exploring point cloud sequences in 4D (integrating 3D space with 1D time) has garnered considerable interest in recent years (Fan and Kankanhalli 2021; Wen et al. 2022; Liu et al. 2022) due to their capacity to offer ...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	49	Previous image-based video analysis approaches (Crasto et al. 2019) extract the global feature via RNN or 1D CNN (Lea et al. 2017). After that, the following works enhance the performance through using two-stream netw...
BIBLIOTHEQUE/03_COMP-REAS/Formal Mathematics Statement Curriculum Learning/Formal Mathematics Statement Curriculum Learning.md	7	We explore the use of expert iteration in the context of language modeling applied to formal mathematics. We show that at same compute budget, expert iteration, by which we mean proof search interleaved with learning,...
BIBLIOTHEQUE/03_COMP-REAS/Formal Mathematics Statement Curriculum Learning/Formal Mathematics Statement Curriculum Learning.md	25	These two differences make a naive application of reinforcement learning to formal mathematics unlikely to succeed. Past work proposed to address the infinite action space problem by sampling from a language model (Po...
BIBLIOTHEQUE/03_COMP-REAS/Formal Mathematics Statement Curriculum Learning/Formal Mathematics Statement Curriculum Learning.md	29	problems and leverage this to achieve state-of-the-art on the *miniF2F* benchmark. Our results suggest that continuous self-improvement in formal mathematics can potentially be reduced to the problem of generating suc...
BIBLIOTHEQUE/03_COMP-REAS/Gated Attention for LLMs- Non-linearity, Sparsity, Sink-Free/Gated Attention for LLMs- Non-linearity, Sparsity, Sink-Free.md	105	**Evaluation** We test the few-shots results on popular benchmarks, including Hellaswag (Zellers et al., 2019) for English, MMLU (Hendrycks et al., 2020) for general knowledge, GSM8k (Cobbe et al., 2021) for math reas...
BIBLIOTHEQUE/03_COMP-REAS/Gated Attention for LLMs- Non-linearity, Sparsity, Sink-Free/Gated Attention for LLMs- Non-linearity, Sparsity, Sink-Free.md	206	We analyze the gating scores (Tab. 1, 'Gate Score' column) of models with gating applied at the value $(G_2)$ and SDPA output $(G_1)$ positions, evaluated on the test language modeling data. The mean gating scores for...
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	1	# **Generative Language Modeling for Automated Theorem Proving**
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	11	Artificial neural networks have enjoyed a spectacularly successful decade, having made considerable advances in computer vision [1, 2], translation [3, 4, 5], speech recognition [6, 7], image generation [8, 9, 10, 11,...
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	13	With the possible exception of AlphaGo [13] and AlphaZero [23], reasoning tasks are conspicuously absent from the list above. In this work we take a step towards addressing this absence by applying a transformer langu...
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	29	- We demonstrate that iteratively training a value function on statements generated by our language model leads to improved prover performance, which immediately suggests a strategy for continuous self improvement: ke...
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	77	To apply the transitivity theorem, we need to provide a substitutions that substitutes A with (3+2) and B with 5 such that the conclusion of the theorem unifies to the current goal. We are left with providing a substi...
BIBLIOTHEQUE/03_COMP-REAS/Generative Language Modeling for Automated Theorem Proving/Generative Language Modeling for Automated Theorem Proving.md	176	The *proofstep objective* we use for training is a conditional language modeling objective that is asked to generate the *PROOFSTEP* given a *GOAL*, which is directly applicable to proof searches. To do so, we format ...
BIBLIOTHEQUE/03_COMP-REAS/Graph of Thoughts (GoT)/Graph of Thoughts (GoT).md	58	The **conversation with the LLM** consists of user messages (*prompts*) and LLM replies (*thoughts*). We follow the established notation [77] and we denote a pre-trained language model (LM) with parameters $\theta$ as...
BIBLIOTHEQUE/03_COMP-REAS/Graph of Thoughts (GoT)/Graph of Thoughts (GoT).md	295	Prompt engineering is one of the central new domains of the large language model (LLM) research. It enables using LLMs efficiently, without any model updates. However, designing effective prompts is a challenging task.
BIBLIOTHEQUE/03_COMP-REAS/GSM8K- Training Verifiers to Solve Math Word Problems/GSM8K- Training Verifiers to Solve Math Word Problems.md	91	Similar to verification, other methods have finetuned a language model to
BIBLIOTHEQUE/03_COMP-REAS/GSM8K- Training Verifiers to Solve Math Word Problems/GSM8K- Training Verifiers to Solve Math Word Problems.md	101	We investigate two methods to solve problems in GSM8K: finetuning and verification. Finetuning, our baseline method, uses the same language modeling objective as the generative pretraining in GPT-3 (Brown et al., 2020...
BIBLIOTHEQUE/03_COMP-REAS/GSM8K- Training Verifiers to Solve Math Word Problems/GSM8K- Training Verifiers to Solve Math Word Problems.md	141	Training for 2 epochs is enough for the generator to learn basic skills in this domain. We choose not to train for longer, since the diversity of generated solutions begins to collapse after this point, as shown in Fi...
BIBLIOTHEQUE/03_COMP-REAS/GSM8K- Training Verifiers to Solve Math Word Problems/GSM8K- Training Verifiers to Solve Math Word Problems.md	165	In Figure 6b, we ablate the objective used when training verifiers. As discussed in Section 4.2, we can optionally include a language modeling objective alongside the verification objective. We compare using both obje...
BIBLIOTHEQUE/03_COMP-REAS/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity.md	17	Mixture-of-Experts layers achieve compute efficiency through weight sparsity: each token activates only a subset of experts. Data sparsity, where each expert processes only a subset of tokens, offers a complementary a...
BIBLIOTHEQUE/03_COMP-REAS/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity.md	29	Data heterogeneity is particularly pronounced in multimodal training: vision encoders produce many tokens per image, most carrying little information, while text tokens tend to be denser. We therefore focus on vision-...
BIBLIOTHEQUE/03_COMP-REAS/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity/Improving MoE Compute Efficiency by Composing Weight and Data Sparsity.md	287	We demonstrated these gains on vision-language model training, where data heterogeneity is pronounced. At matched expected FLOPs, data-sparse configurations achieved lower training loss and improved downstream perform...
BIBLIOTHEQUE/03_COMP-REAS/Language Agent Tree Search (LATS)/Language Agent Tree Search (LATS).md	60	We first define our problem and outline a few established methods that leverage language models for reasoning or decision-making. In LM reasoning or decision making, we are given an input x in natural language and a p...
BIBLIOTHEQUE/03_COMP-REAS/Language Agent Tree Search (LATS)/Language Agent Tree Search (LATS).md	91	Instead of greedily decoding one trajectory or solution, we sample n actions from $p_{\theta}$ using the current state. This is based on the intuition that for complex decision-making tasks, there is likely to be a ra...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	13	We have recently witnessed a surge of interest in understanding point cloud sequences in 4D (3D space + 1D time). As the direct sensory input in a large number of modern AI applications including robotics and AR/VR, p...
BIBLIOTHEQUE/03_COMP-REAS/MaskGIT- Masked Generative Image Transformer/MaskGIT- Masked Generative Image Transformer.md	19	Existing works on generative transformers mostly focus on the first stage, *i.e.* how to quantize images such that information loss is minimized, and share the same second stage borrowed from NLP. Consequently, even t...
BIBLIOTHEQUE/03_COMP-REAS/MaskGIT- Masked Generative Image Transformer/MaskGIT- Masked Generative Image Transformer.md	55	The transformer architecture [48], was first proposed in NLP, and has recently extended its reach to computer vision [6, 13]. Transformer consists of multiple self-attention layers, allowing interactions between all p...
BIBLIOTHEQUE/03_COMP-REAS/MaskGIT- Masked Generative Image Transformer/MaskGIT- Masked Generative Image Transformer.md	61	In vision, the masked modeling in BERT [11] has been extended to image representation learning [2,21] with images quantized to discrete tokens. However, few works have successfully applied the same masked modeling to ...
BIBLIOTHEQUE/03_COMP-REAS/Memorizing Transformers/Memorizing Transformers.md	9	Language models typically need to be trained or finetuned in order to acquire new knowledge, which involves updating their weights. We instead envision language models that can simply read and memorize new data at inf...
BIBLIOTHEQUE/03_COMP-REAS/Memorizing Transformers/Memorizing Transformers.md	57	The architecture of our kNN-augmented transformer is shown in Figure 2. The bulk of the model is a vanilla, decoder-only transformer (Vaswani et al., 2017). The input text is tokenized, and the tokens are embedded int...
BIBLIOTHEQUE/03_COMP-REAS/Memorizing Transformers/Memorizing Transformers.md	105	We evaluate the effect of adding external memory on five language modeling tasks, all of which involve long-form text: English language books (PG-19), long web articles (C4), technical math papers (arXiv Math), source...
BIBLIOTHEQUE/03_COMP-REAS/Memorizing Transformers/Memorizing Transformers.md	226	We present a simple extension to the Transformer architecture, called kNN-augmented attention, which dramatically increases the length of the context that a language model can attend to by using k-nearest-neighbor loo...
BIBLIOTHEQUE/03_COMP-REAS/Nested Learning- The Illusion of Deep Learning Architecture/Nested Learning- The Illusion of Deep Learning Architecture.md	21	Over the last decades, developing more powerful neural architectures and simultaneously designing optimization algorithms to effectively train them have been the core of research efforts to enhance the capability of m...
BIBLIOTHEQUE/03_COMP-REAS/Nested Learning- The Illusion of Deep Learning Architecture/Nested Learning- The Illusion of Deep Learning Architecture.md	252	Table 1: Performance of HOPE and baselines on language modeling and common-sense reasoning tasks. Hybrid models are marked with \*.
BIBLIOTHEQUE/03_COMP-REAS/Nested Learning- The Illusion of Deep Learning Architecture/Nested Learning- The Illusion of Deep Learning Architecture.md	275	For the sake of space, in the main paper, we report the results of the HOPE's evaluation on language modeling, and common-sense reasoning, tasks. However, we report an extensive set of results, including on experiment...
BIBLIOTHEQUE/03_COMP-REAS/Nested Learning- The Illusion of Deep Learning Architecture/Nested Learning- The Illusion of Deep Learning Architecture.md	277	Language Modeling and Common-sense Reasoning. We follow recent sequence modeling studies [28, 67, 68] and report the results of HOPE and baselines with size of 340M, 760M, and 1.3B on language modeling and also common...
BIBLIOTHEQUE/03_COMP-REAS/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.md	13	Transformer-based models, such as BERT (Devlin et al. 2019) and GPT-3 (Brown et al. 2020), have been very successful in natural language processing (NLP), achieving state-of-the-art performance in machine translation ...
BIBLIOTHEQUE/03_COMP-REAS/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.md	25	To evaluate our method, we consider a transfer learning setting using Transformers, where models are first pretrained with a language modeling objective on a large corpus, and then finetuned on target tasks using supe...
BIBLIOTHEQUE/03_COMP-REAS/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.md	254	**Architecture**. Our proposed architecture is shown in Fig. 4. Given the input key K and query Q, our model first uses Segment-means to compute landmark points as matrices $\tilde{K}$ and $\tilde{Q}$ . With the landm...
BIBLIOTHEQUE/03_COMP-REAS/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.md	258	We now present our experiments and results. Our experiments follow a transfer learning setting that consists of two stages. In the first stage, we train Nyströmformer on a large-scale text corpus, and report the langu...
BIBLIOTHEQUE/03_COMP-REAS/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention/Nystromformer- A Nystrom-Based Algorithm for Approximating Self-Attention.md	260	(Wang et al. 2019) and IMDB reviews (Maas et al. 2011), and report the performance on individual dataset for each task. In both stages, we compare our results to a baseline Transformer model (BERT). In addition to lan...
