BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	273	illustrated in Tab. 8, DriveWorld stands out by achieving new state-of-the-art planning results, reducing an 0.34m average L2 error and an average Collision rate of 0.12. These results surpass the prior best model, Un...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	277	The qualitative comparison between UniAD and Drive-World is visualized in Fig. 4. UniAD exhibited false positives in detecting distant objects, and the detection accuracy was improved by DriveWorld. Additionally, UniA...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	281	We introduce DriveWorld, a world model-based 4D pretraining method for vision-centric autonomous driving. DriveWorld learns compact spatio-temporal BEV representations via a world model that predicts 3D occupancy base...
BIBLIOTHEQUE/03_COMP-REAS/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving/DriveWorld- 4D Pre-trained Scene Understanding via World Models for Autonomous Driving.md	283	Limitations and Future Work. Currently, the annotation of DriveWorld is still based on LiDAR point clouds. It is essential to explore self-supervised learning for vision-centric pre-training. Besides, the effectivenes...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	1	# X4D-SceneFormer: Enhanced Scene Understanding on 4D Point Cloud Videos through Cross-Modal Knowledge Transfer
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	13	The field of 4D point cloud understanding is rapidly developing with the goal of analyzing dynamic 3D point cloud sequences. However, it remains a challenging task due to the sparsity and lack of texture in point clou...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	17	Exploring point cloud sequences in 4D (integrating 3D space with 1D time) has garnered considerable interest in recent years (Fan and Kankanhalli 2021; Wen et al. 2022; Liu et al. 2022) due to their capacity to offer ...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	21	Figure 1: 4D Cross-Modal Knowledge Transfer. (a) Previous 4D point cloud analysis methods take point cloud only as their input. (b) Although cross-modal approaches enhance performance, they introduce extra computation...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	23	geometric information in 3D space, a facet particularly advantageous for real-world interactions. These attributes are pivotal for understanding 3D dynamic environments, including tasks like action recognition/segment...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	25	Previous works in 4D point cloud representation learning predominantly stem from extending existing 3D point cloud models (Fan and Kankanhalli 2021; Wen et al. 2022) to 4D, which involves incorporating additional temp...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	31	tasks demanding meticulous reasoning, such as 4D semantic segmentation and action segmentation. A plausible approach to address this limitation involves integrating supplementary texture information from RGB images to...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	35	The proposed framework, X4D-SceneFormer, takes multi-modal data (i.e., 4D point cloud, RGB sequences) as input during training, and achieves superior performance using only point cloud data during inference. Specifica...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	39	- *Generality:* We propose X4D-SceneFormer, the first cross-modal knowledge transfer architecture for 4D point cloud understanding, where arbitrary point-based models can be easily integrated into this framework for c...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	43	- *Effectiveness:* Extensive experiments on three tasks show that our method outperforms previous state-of-the-art methods by a large margin. This highlights the superiority of our approach in 4D point cloud understan...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	51	#### **4D Point Cloud Processing**
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	53	There are two mainstreams for 4D Point cloud video modeling: (1) voxel-based and (2) points-based approaches. Voxelbased methods first convert 4D point cloud into 2D voxel sequences, subsequently leveraging 3D convolu...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	57	Figure 2: The architecture of X4D-SceneFormer and GIT. (a) During the training phase, X4D-SceneFormer takes both image sequence and 4D point cloud as input, where the dual branches independently extract representation...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	63	Given that point cloud and images are capable of capturing distinct and complementary information pertaining to a scene, significant endeavors (Yan et al. 2022; Afham et al. 2022) have been undertaken to integrate mul...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	67	In this paper, we introduce a novel cross-modality knowledge transfer approach that employs texture and motion priors to assist 4D point cloud analysis. As shown in Figure 2,
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	69	our architecture consists of two branches, where the upper branch takes the normal 4D point cloud analysis model as the backbone while the other exploits extra RGB sequence to extract the prior knowledge. After that, ...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	73	The task of 4D point cloud analysis takes a point cloud video consisting of T frames with N points as input, which can be denoted as $\mathcal{P} \in \mathbb{R}^{T \times N \times 3}$ . Typically, there are three main...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	85	To assist the single-modal model during the training stage, we introduced RGB sequence as an additional input, denoted as $\mathcal{I} \in \mathbb{R}^{T \times H \times W \times 3}$ with the size of $H \times W$ . Tak...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	91	During the inference, the 4D point cloud model can be independently deployed and the formulation keeps the same as Eqn. (1).
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	97	#### **4D Point Cloud Architecture**
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	99	The architecture of the 4D point cloud model (Point Backbone) is illustrated in the left section of Figure 2. Following the previous works (Fan and Kankanhalli 2021), We adopt point 4D convolution (P4Conv) as the enco...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	159	To transfer the texture and gradient-aware knowledge from GIT to the 4D point cloud model, we design a cross-modal Transformer to fuse the knowledge from two modalities. First, to ensure temporal consistency between t...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	169	Table 2: 4D semantic segmentation on HOI4D dataset.
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	171	their feature representations. Specifically, we adopt a stack of transformer layers to jointly encode the two input modalities $\mathcal{F}_h^I$ and $\mathcal{F}_h^P$ . To avoid performance drop in inference when RGB ...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	183	**Datasets.** We evaluate our proposed method on two benchmark datasets, namely HOI4D (Liu et al. 2022) and MSR-Action3D (Li, Zhang, and Liu 2010). The above datasets include three tasks: 4D action segmentation, 4D ac...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	185	The first dataset, HOI4D, contains 2,971 training videos and 892 test videos for action segmentation. Each video sequence has 150 frames with each frame containing 2048 points. The dataset contains a total of 579K fra...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	212	**Evaluation metrics.** For the task of action segmentation, we exploit the metric of frame-wise accuracy (Acc), segment edit distance (Edit), and segment F1 score with overlapping threshold k% (F1@k) during the evalu...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	233	HOI4D semantic segmentation. Table 2 provides the results, showing a mIoU of 47.3% on the test set and 35.8% on the validation set. The performance enhancement in the 4D semantic segmentation task highlights the effic...
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	247	Figure 6: Results using different 4D backbones.
BIBLIOTHEQUE/03_COMP-REAS/Enhanced Scene Understanding on 4D Point Cloud/Enhanced Scene Understanding on 4D Point Cloud.md	249	that X4D-SceneFormer is not only well-suited to 4D tasks but also effectively addresses traditional video analysis.
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	3	# LeaF: Learning Frames for 4D Point Cloud Sequence Understanding
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	9	We focus on learning descriptive geometry and motion features from 4D point cloud sequences in this work. Existing works usually develop generic 4D learning tools without leveraging the prior that a 4D sequence comes ...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	13	We have recently witnessed a surge of interest in understanding point cloud sequences in 4D (3D space + 1D time). As the direct sensory input in a large number of modern AI applications including robotics and AR/VR, p...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	15	However, learning on such 4D data is very challenging and is still in an immature stage. 4D point cloud sequences usually couple 3D geometry and its dynamic motion together, resulting in quite redundant data in a very...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	17	Some existing efforts tackle the challenge through novel 4D backbone designs [8, 30, 7]. However, most of these works treat the point cloud sequence as unstructured 4D data and exploit generic 4D learning methods with...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	23	spatial-temporal feature barely outperforms the spatial feature alone. Another line of works [7] uses self-supervised representation learning to encourage geometry and motion learning in a loosely decoupled manner. Ho...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	29	Based upon the above observations, we present a novel 4D learning framework named LeaF. LeaF contains a frame learning module and a frame-guided 4D learning module. The frame learning module aims at producing geometry...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	31	To verify the effectiveness of LeaF, we conduct experiments on a wide range of 4D understanding tasks. And we demonstrate significant improvements over previous state-of-the-art methods (+2.0% accuracy on HOI4D action...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	33	Our contributions are threefold: 1) we propose to learn effective spatial-temporal 4D features via learning and ex-
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	35	ploiting region-wise coordinate frames and our framework LeaF achieves state-of-the-art performance on a wide range of 4D understanding benchmarks; 2) we design a hierarchical FrameNet along with a frame stabilization...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	57	Our core idea is to establish geometry-based and temporally-consistent local coordinate frames to factorize the local geometry understanding from its underlying motion. Such frames would allow us to align the local ge...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	65	Regarding the second challenge of how to use the frames, we design a frame-guided 4D learning scheme as shown in Figure 2. Particularly, we design a frameguided 4D convolution operator which can generate local and glo...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	67	The designs above enable us to achieve various 4D point cloud understanding tasks effectively including 3D action segmentation, 3D action recognition, and 4D semantic segmentation for both indoor and outdoor scenarios.
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	128	#### 3.3. Frame-guided 4D Learning Module
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	130	After obtaining the hierarchical region frames which are geometrically stable and temporally consistent, we can use these frames to factorize the region-wise geometry feature from its motion by aligning corresponding ...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	132	Frame-aware 4D operations. We first modify the point 4D convolution [9] into a frame-aware operator. Unlike the traditional point 4D convolution convolving directly between an anchor point and its spatiotemporal neigh...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	139	We then modify the point 4D transformer [9] into a frame-aware version. Since the transformer operator usually follows the 4D convolution, we consider its input as
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	151	Frame-guided feature learning. With the frame-aware 4D operation we can extract hierarchical region frame features, which are inherent representations of the underlying geometry but lacks the motion information. So su...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	163	under the guidance of the region frame feature. Then, we can add different task heads to complete various 4D point cloud sequence understanding tasks.
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	167	In this section, we cover four 4D point cloud sequence understanding tasks: action segmentation on HOI4D [21], action recognition on MSR-action3D [17], indoor semantic segmentation on HOI4D [21], and outdoor semantic ...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	182	**Result.** As reported in Table 1, our method consistently has big improvements over previous state-of-the-art method in all metrics. This demonstrates that the region frame feature can significantly improve the comm...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	192	**Setup.** To verify that our approach can be effective for fine-grained tasks as well, we conducted further experiments on HOI4D for 4D semantic segmentation. The dataset consists of 3863 4D sequences, each including...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	224	**Result.** The results are shown in Table 3. We can observe that we improve the performance by a large margin compared with previous methods. Even without a primitive fitting process, our method still outperforms PPT...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	228	**Setup.** Synthia 4D is a synthetic dataset generated from Synthia dataset. It consists of six sequences of driving scenarios where both objects and cameras are moving. Following previous works, we use the same train...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	232	Table 4. Evaluation for semantic segmentation on Synthia 4D
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	237	| 4D MinkNet14 | | 3 | 90.13 | 98.26 | 73.47 | 87.19 | 99.10 | 97.50 | 94.01 | 79.04 | 92.62 | 0.00 | 50.01 | 68.14 | 77.24 |
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	248	formance improvement, which also shows the effectiveness of our approach for outdoor 4D semantic segmentation tasks. It is worth mentioning that our network is based on P4Transformer, so a fair comparison is between P...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	256	**Compared with random frames and identity frames.** To further examine the value of the frame learning process, we conduct another two experiments that frame-guided 4D learning with random frames and identity frames.
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	264	The efficiency comparison. Our method does not introduce a significant increase in computational overhead. The 4D backbone requires much heavier computation compared with the lightweight FrameNet. So as shown in Table...
BIBLIOTHEQUE/03_COMP-REAS/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding/LeaF- Learning Frames for 4D Point Cloud Sequence Understanding.md	276	This paper proposes to use SO(3) equivariant networks to learn orientations for 4D point cloud videos and to obtain inherent features of the point clouds. The core idea is that the inherent features are motion-indepen...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	183	<sup>&</sup>lt;sup>6</sup>See Appendix C for details. Briefly, with hidden size d, GLA follows the $4d^2 + 8d^2$ design (linear attention $4d^2$ , MLP $8d^2$ ), while Mamba2(mlp) and GDN use $6d^2 + 6d^2$ . We also te...
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	232	- Canon-D: Within MLP $(m = 4d \text{ for standard}, m = \frac{16}{3}d \text{ for gated MLP})$ , before activation.
BIBLIOTHEQUE/03_COMP-REAS/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers/Physics of Language Models- Part 4.1, Architecture Design and the Magic of Canon Layers.md	234	Combining all four points gives Canon-ABCD (full-score Canon); partial combinations (Canon-A/B/ABC) can also be explored. Canon layers integrate flexibly across diverse architectures, including linear-attention and st...
