BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	83	As for reducing the computational load of ViTs, [65] is one of the first attempts to apply self-supervised learning to ViTs. The authors start from the observation that a multi-stage architecture with sparse self-attention can reduce modeling complexity, but at the cost of losing the ability to capture finegrained correspondences between image regions. In [66], the authors introduce Patch-to-Cl...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	87	The second strand concerns token pruning methods, which includes our approach. Approaches in this strand aim at reducing the number of tokens processed by the transformer layers, thus reducing the computational and memory overhead. For example, in [21], the authors propose Dynamic ViT (DyViT), a special token pruning approach that uses a set of layers trained during ViT training epochs. These l...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	580	Finally, another limitation of AgentViT is that it relies on attention scores to guide its RL agent. This reliance on attention mechanisms means that AgentViT cannot be directly applied to architectures that do not incorporate self-attention, such as traditional CNNs. This makes it difficult to integrate AgentViT with CNN-based architectures, requiring alternative methods to identify important ...
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	674	- Wang W, Wei F, Dong L, Bao H, Yang N, Zhou M (2020) Minilm: deep self-attention distillation for task-agnostic compression of pre-trained transformers. Adv Neural Inf Process Syst 33:5776– 5788
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Patch Selection for ViTs via Reinforcement Learning/Adaptive Patch Selection for ViTs via Reinforcement Learning.md	680	- Roy A, Saffar M, Vaswani A, Grangier D (2021) Efficient contentbased sparse attention with routing transformers. Trans Assoc Comput Ling 9:53–68
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Thinking Using Dynamic Computation/Adaptive Thinking Using Dynamic Computation.md	96	**MIND-Transformer** For natural language processing tasks, we extend the prediction network to a Transformer architecture, introducing adaptive computation in both the self-attention and feed-forward networks. The self-attention mechanism with fixed-point iterations $f_{\theta}$ is defined as:
BIBLIOTHEQUE/03_COMP-REAS/Adaptive Thinking Using Dynamic Computation/Adaptive Thinking Using Dynamic Computation.md	126	For simplicity, the MIND-Transformer employs the same configurations as a standard Transformer of Vaswani et al. (2017) (see Table 1). The model incorporates fixed point iterations within its self-attention mechanism and transition function block ( $\phi$ ) across multiple layers. We utilize relative positional embedding with a sequence length of 120 tokens for both training and inference proce...
BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	52	"brain". Another interesting line of research is aiming at critical NCAs (Pontes-Filho et al., 2023; Guichard, 2024), i.e., CA models operating at the edge-of-chaos (Langton, 1990), which could be a powerful pre-training strategy. A NCA for image manipulation, named Vision Transformer Cellular Automata (ViTCA), is proposed in (Tesfaldet et al., 2022), where attention heads are included in the m...
BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	157	We remedy this in EngramNCA v3 and EngramNCA v4 in two ways: by splitting the functionality of the GeneCA and GenePropCA. The former acts on a non-toroidal lattice, while the latter acts on a toroidal lattice, and by giving each cell channel-wise local self-attention.
BIBLIOTHEQUE/03_COMP-REAS/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus/ARC-NCA- Towards Developmental Solutions to the Abstraction and Reasoning Corpus.md	441	- Reimers, F., Jain, S., Shrestha, A., and Nichele, S. (2023). Pathfinding neural cellular automata with local self-attention. *Zenoob*.
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	17	The Transformer architecture [1] has become the foundation of modern artificial intelligence. From language modeling [2, 3] to code generation [4, 5], from visual understanding [6, 7] to scientific discovery [8, 9, 10], the combination of self-attention and autoregressive prediction has proven remarkably effective across domains. Scaling laws [11, 12] suggest that performance improves predictab...
BIBLIOTHEQUE/03_COMP-REAS/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT)/Autoregressive Modeling as Iterative Latent Equilibrium (Equilibrium Transformers, EqT).md	89	We now describe how to integrate Equation 2 into the transformer architecture. The standard transformer block consists of multi-head self-attention (MHSA) followed by a feed-forward network (FFN):
BIBLIOTHEQUE/03_COMP-REAS/Beyond A-- Planning with Transformers/Beyond A-- Planning with Transformers.md	318	The encoder network $f_{\boldsymbol{\theta}_{\text{enc}}}$ and decoder network $g_{\boldsymbol{\theta}_{\text{dec}}}$ internally both use a number of stacked causal attention layers to form an encoder-decoder Transformer (Vaswani et al., 2017) as outlined in more detail in Appendix B. We denote a concatenation of all encoder parameters $\boldsymbol{\theta}_{\text{enc}}$ and decoder parameters $...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	106	**Merging strategy** We can either sum all tokens within a chunk to obtain the concept, which maximally preserves the information of each token, or use only the last token as the concept, since the self-attention mechanism in the encoder $\mathcal{E}$ enables the last token to already aggregate the information of the entire chunk.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	131	During token decoding, multiple tokens share the same concept in the dechunking process. To fully exploit the information in the concept, which accounts for most of the model's computation and contains rich information, we perform joint decoding of $z_n$ and $\hat{c}_{\psi(n)}^{ema}$ . Specifically, in each self-attention layer of the decoder $\mathcal{D}$ , we have:
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	135	where M is the causal attention mask with $M_{ij} = -\infty \cdot \mathbb{1}_{i < j}$ . The highlighted terms show how we augment standard attention by incorporating concept information into the query, key, and value. Given the shallow depth of decoder $\mathcal{D}$ , the additional parameters are negligible while yielding substantial performance gains. Moreover, this design maintains compatibi...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	139	Given a standard MoE model, we decompose it into encoder, concept model, and decoder with layer depths $L_{\mathcal{E}}, L_{\mathcal{C}}$ , and $L_{\mathcal{D}}$ respectively. Temporarily disregarding attention map computation, let $C_{attn}$ and $C_{moe}$ denote the FLOPs per token in self-attention and MoE layers. The concept model incurs $L_{\mathcal{C}}(C_{attn} + C_{moe})$ FLOPs per token....
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	143	- 3. Increasing $C_{attn}$ and $C_{moe}$ : We scale up both self-attention and MoE computation while keeping total parameters fixed. This is achieved by proportionally enlarging the hidden size of $L_{\mathcal{C}}$ while reducing the total number of MoE experts. This requires two additional linear projectors for the mappings $\hat{h} \to c$ and $\hat{c} \to z$ . This approach is less suitable f...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	145	We now quantify the reduction in attention map computation and kv cache for the three schemes, which represents an inherent advantage of ConceptMoE. In standard MoE, the attention map computation for the concept model is $L_{\mathcal{C}}dN^2$ , where d denotes the hidden size and N the sequence length. Assume using multi-head attention, the kv cache is $2L_{\mathcal{C}}dN$ . The corresponding c...
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	228	**Figure 3** From MoE to ConceptMoE illustration. The blue blocks denote the original MoE components. We add a chunk module and a dechunk module. In addition, in the last four self-attention layers, we insert an extra QKV projector initialized to zeros to enable joint decoding of concepts and tokens.
BIBLIOTHEQUE/03_COMP-REAS/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation/ConceptMoE- Adaptive Token-to-Concept Compression for Implicit Compute Allocation.md	230	As illustrated in Figure 3, we start with MoE-A2.5B-90B pretrained on 700B tokens and convert it to ConceptMoE by adding a chunk module (query and key linear layers with random initialization), a dechunk module, and additional QKV projectors in the last 4 self-attention layers (zero-initialized). We then perform 400B tokens of 32k CT, followed by 40B tokens of 128k CT, and finally 3B tokens of ...
BIBLIOTHEQUE/03_COMP-REAS/DeeBERT- Dynamic Early Exiting for Accelerating BERT Inference/DeeBERT- Dynamic Early Exiting for Accelerating BERT Inference.md	180	- Elena Voita, David Talbot, Fedor Moiseev, Rico Sennrich, and Ivan Titov. 2019. Analyzing multi-head self-attention: Specialized heads do the heavy lifting, the rest can be pruned. In *Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics*, pages 5797–5808, Florence, Italy.
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	9	We present a new approach to modeling sequential data: the deep equilibrium model (DEQ). Motivated by an observation that the hidden layers of many existing deep sequence models converge towards some fixed point, we propose the DEQ approach that directly finds these equilibrium points via root-finding. Such a method is equivalent to running an *infinite* depth (weight-tied) feedforward network,...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	13	Most modern feedforward deep networks are built on the core concept of *layers*. In the forward pass, each network consists of a stack of some L transformations, where L is the depth of the network. To update these networks, the backward passes rely on backpropagating through the same L layers via the chain rule, which typically necessitates that we store the intermediate values of these layers...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	28	After developing the generic DEQ approach, we study in detail the instantiation of DEQ via two feedforward sequence models: *trellis networks* (weight-tied temporal convolutions) [8] and memory-augmented *universal transformers* (weight-tied multi-head self-attention) [18, 16], both of which have obtained state-of-the-art performance (SOTA) on various sequence tasks. We show how both the forwar...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	32	**Deep sequence models.** Given an input sequence $\mathbf{x}_{1:T} = [x_1, \dots, x_T] \in \mathbb{R}^{T \times p}$ , where $x_i \in \mathbb{R}^p$ (e.g., a word embedding) and $T \in \mathbb{N}$ is the sequence length, we define a sequence model as any function G that produces output $G(\mathbf{x}_{1:T}) = \mathbf{y}_{1:T} = \in \mathbb{R}^{T \times q}$ that satisfies the causality constraint:...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	131	While the forward and backward analyses of DEQ do not depend on the internal structure of $f_{\theta}$ , in this section we briefly highlight two examples of $f_{\theta}$ as specific instantiations of DEQ. Both models (TrellisNet [8] and self-attention [48, 18]) achieve state-of-the-art results on various sequence modeling benchmarks. Importantly, through these two very different models and the...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	146	**Weight-tied transformers.** At a high level, multi-head self-attention transformers [48] are very different from most deep networks. Instead of convolutions or recurrence, a self-attention layer maps the input into Q (query), K (key), and V (value) and computes the attention score between time-steps $t_i$ and $t_j$ as $[QK^{\perp}]_{i,j}$ . This attention score is then normalized via softmax ...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	150	where $W_{QKV} \in \mathbb{R}^{d \times 3d}$ produces the Q, K, V for the multi-head self-attention, and LN stands for layer normalization [5]. Note that we add input injection $\tilde{\mathbf{x}}_{1:T}$ to Q, K, V in addition to the positional embedding and initialize with $\mathbf{z}_{1:T}^{[0]} = \mathbf{0}$ . Following prior work [48, 19, 16, 18], we use a 2-layer positionwise feedforward r...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	238	Convergence to equilibrium. The deep equilibrium model does not have "layers". One factor that affects computation time in DEQs is the number of Broyden iterations in forward/backward passes, where each forward Broyden step evaluates $f_{\theta}$ once, and a backward step computes a vector-Jacobian product. We find that in general the number of Broyden iterations gradually increases with traini...
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	250	- [1] Rami Al-Rfou, Dokook Choe, Noah Constant, Mandy Guo, and Llion Jones. Character-level language modeling with deeper self-attention. *arXiv:1808.04444*, 2018.
BIBLIOTHEQUE/03_COMP-REAS/Deep Equilibrium Models/Deep Equilibrium Models.md	387	As mentioned in Section 3, one motivation for optimizing the sequence-level equilibrium comes from our empirical observations that, starting at some point of the deep stacking, weight-tied deep networks begin to converge to a fixed point. We show in Figure 4 the convergence of trained layer-based TrellisNet (weight-tied temporal convolutions) and universal transformer (weight-tied self-attentio...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	39	**Efficient Attention Mechanism.** Transformers (Vaswani et al., 2017) involve both self-attention and cross-attention mechanisms. One of the most well-known concern of Transformers is the high time and memory complexity at vast key element numbers, which hinders model scalability in many cases. Recently, many efforts have been made to address this problem (Tay et al., 2020b), which can be roug...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	41	The first category is to use pre-defined sparse attention patterns on keys. The most straightforward paradigm is restricting the attention pattern to be fixed local windows. Most works (Liu et al., 2018a; Parmar et al., 2018; Child et al., 2019; Huang et al., 2019; Ho et al., 2019; Wang et al., 2020a; Hu et al., 2019; Ramachandran et al., 2019; Qiu et al., 2019; Beltagy et al., 2020; Ainslie et...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	43	at fixed intervals to significantly increase the receptive field on keys. Beltagy et al. (2020); Ainslie et al. (2020); Zaheer et al. (2020) allow a small number of special tokens having access to all key elements. Zaheer et al. (2020); Qiu et al. (2019) also add some pre-fixed sparse attention patterns to attend distant key elements directly.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	45	The second category is to learn data-dependent sparse attention. Kitaev et al. (2020) proposes a locality sensitive hashing (LSH) based attention, which hashes both the query and key elements to different bins. A similar idea is proposed by Roy et al. (2020), where k-means finds out the most related keys. Tay et al. (2020a) learns block permutation for block-wise sparse attention.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	47	The third category is to explore the low-rank property in self-attention. Wang et al. (2020b) reduces the number of key elements through a linear projection on the size dimension instead of the channel dimension. Katharopoulos et al. (2020); Choromanski et al. (2020) rewrite the calculation of self-attention through kernelization approximation.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	51	On the other hand, as discussed in Zhu et al. (2019a), there are variants of convolution, such as deformable convolution (Dai et al., 2017; Zhu et al., 2019b) and dynamic convolution (Wu et al., 2019), that also can be viewed as self-attention mechanisms. Especially, deformable convolution operates much more effectively and efficiently on image recognition than Transformer self-attention. Meanw...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	59	Multi-Head Attention in Transformers. Transformers (Vaswani et al., 2017) are of a network architecture based on attention mechanisms for machine translation. Given a query element (e.g., a target word in the output sentence) and a set of key elements (e.g., source words in the input sentence), the *multi-head attention module* adaptively aggregates the key contents according to the attention w...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	67	On the other hand, the computational and memory complexity for multi-head attention can be very high with numerous query and key elements. The computational complexity of Eq. 1 is of $O(N_qC^2+N_kC^2+N_qN_kC)$ . In the image domain, where the query and key elements are both of pixels, $N_q=N_k\gg C$ , the complexity is dominated by the third term, as $O(N_qN_kC)$ . Thus, the multi-head attentio...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	73	For the Transformer encoder in DETR, both query and key elements are of pixels in the feature maps. The inputs are of ResNet feature maps (with encoded positional embeddings). Let H and W denote the feature map height and width, respectively. The computational complexity of self-attention is of $O(H^2W^2C)$ , which grows quadratically with the spatial size.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	75	For the Transformer decoder in DETR, the input includes both feature maps from the encoder, and N object queries represented by learnable positional embeddings (e.g., N=100). There are two types of attention modules in the decoder, namely, cross-attention and self-attention modules. In the cross-attention modules, object queries extract features from the feature maps. The query elements are of ...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	77	DETR is an attractive design for object detection, which removes the need for many hand-designed components. However, it also has its own issues. These issues can be mainly attributed to the deficits of Transformer attention in handling image feature maps as key elements: (1) DETR has relatively low performance in detecting small objects. Modern object detectors use high-resolution feature maps...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	97	The deformable attention module is designed for processing convolutional feature maps as key elements. Let $N_q$ be the number of query elements, when MK is relatively small, the complexity of the deformable attention module is of $O(2N_qC^2+\min(HWC^2,N_qKC^2))$ (See Appendix A.1 for details). When it is applied in DETR encoder, where $N_q=HW$ , the complexity becomes $O(HWC^2)$ , which is of ...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	115	**Deformable Transformer Decoder.** There are cross-attention and self-attention modules in the decoder. The query elements for both types of attention modules are of object queries. In the cross-attention modules, object queries extract features from the feature maps, where the key elements are of the output feature maps from the encoder. In the self-attention modules, object queries interact ...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	131	In the first stage, to achieve high-recall proposals, each pixel in the multi-scale feature maps would serve as an object query. However, directly setting object queries as pixels will bring unacceptable computational and memory cost for the self-attention modules in the decoder, whose complexity grows quadratically with the number of queries. To avoid this problem, we remove the decoder and fo...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	222	- Jonathan Ho, Nal Kalchbrenner, Dirk Weissenborn, and Tim Salimans. Axial attention in multidimensional transformers. *arXiv preprint arXiv:1912.12180*, 2019.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	224	- Zilong Huang, Xinggang Wang, Lichao Huang, Chang Huang, Yunchao Wei, and Wenyu Liu. Ccnet: Criss-cross attention for semantic segmentation. In *ICCV*, 2019.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	236	- Jiezhong Qiu, Hao Ma, Omer Levy, Scott Wen-tau Yih, Sinong Wang, and Jie Tang. Blockwise self-attention for long document understanding. *arXiv preprint arXiv:1911.02972*, 2019.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	237	- Prajit Ramachandran, Niki Parmar, Ashish Vaswani, Irwan Bello, Anselm Levskaya, and Jonathon Shlens. Stand-alone self-attention in vision models. In *NeurIPS*, 2019.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	239	- Aurko Roy, Mohammad Saffar, Ashish Vaswani, and David Grangier. Efficient content-based sparse attention with routing transformers. *arXiv preprint arXiv:2003.05997*, 2020.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	249	- Sinong Wang, Belinda Li, Madian Khabsa, Han Fang, and Hao Ma. Linformer: Self-attention with linear complexity. *arXiv preprint arXiv:2006.04768*, 2020b.
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	287	In iterative bounding box refinement, for the d-th decoder layer, we sample key elements respective to the box $\hat{b}_q^{d-1}$ predicted from the (d-1)-th decoder layer. For Equation 3 in the cross-attention module of the d-th decoder layer, $(\hat{b}_{qx}^{d-1},\hat{b}_{qy}^{d-1})$ serves as the new reference point. The sampling offset $\Delta p_{mlqk}$ is also modulated by the box size, as ...
BIBLIOTHEQUE/03_COMP-REAS/Deformable DETR- Deformable Transformers for End-to-End Object Detection/Deformable DETR- Deformable Transformers for End-to-End Object Detection.md	319	(b) multi-scale deformable cross-attention in decoder
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	17	We encode the input sequence using a standard Transformer encoder to generate the output sequence with a varying amount of computation in the decoder network. Dynamic computation poses a challenge for self-attention because omitted layers in prior time-steps may be required in the future. We experiment with two approaches to address this and show that a simple approach works well (§2). Next, we...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	33	We base our approach on the Transformer sequence-to-sequence model (Vaswani et al., 2017). Both encoder and decoder networks contain N stacked blocks where each has several sub-blocks surrounded by residual skip-connections. The first sub-block is a multi-head dot-product self-attention and the second a position-wise fully connected feed-forward network. For the decoder, there is an additional ...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	58	We consider two possible ways to train the decoder network (Figure 1). Aligned training optimizes all classifiers simultaneously and assumes all previous hidden states required by the self-attention are available. However, at test time this is often not the case when we choose a different exit for every token which leads to misaligned states. Instead, *mixed training* samples several sequences ...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	64	Aligned training assumes all hidden states $h_1^{n-1}, \ldots, h_t^{n-1}$ are available in order to compute self-attention and it optimizes N loss terms, one for each exit (Figure 1a):
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	73	Aligned training assumes that all hidden states of the previous time-steps are available but this assumption is unrealistic since an early exit may have been chosen previously. This creates a mismatch between training and testing. Mixed training reduces the mismatch by training the model to use hidden states from different blocks of previous time-steps for self-attention. We sample M different ...
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	77	When $n_t < N$ , we copy the last evaluated hidden state $h_t^n$ to the subsequent layers so that the self-attention of future time steps can function as usual (see Figure 1b).
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	198	We first compare the two training regimes for our model (§2.2). Aligned training performs self-attention on aligned states (§2.2.1) and mixed training exposes self-attention to hidden states from different blocks (§2.2.2).
BIBLIOTHEQUE/03_COMP-REAS/Depth-Adaptive Transformers/Depth-Adaptive Transformers.md	202	Table 1 shows that aligned training outperforms mixed training both for fixed exits as well as for randomly sampled exits. The latter is surprising since aligned training never exposes the self-attention mechanism to hidden states from other blocks. We suspect that this is due to the residual connections which *copy* features from lower blocks to subsequent layers and which are ubiquitous in Tr...
