year,title,url,count
2024,HiRoPE: Length Extrapolation for Code Models Using Hierarchical Rotary Position Embedding,https://aclanthology.org/2024.acl-long.735/,1
2025,Hierarchical Reasoning Model (HRM),https://arxiv.org/pdf/2506.21734.pdf,1
2014,Hierarchy of Intrinsic Timescales in Cortex,https://www.cns.nyu.edu/wanglab/publications/pdf/murray.nn2014.pdf,1
2009,ImageNet: A Large-Scale Hierarchical Image Database,https://www.image-net.org/static_files/papers/imagenet_cvpr09.pdf,1
2018,Improving Language Understanding by Generative Pre-Training,https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf,1
2024,LLFormer4D: LiDAR-based lane detection method,https://ietresearch.onlinelibrary.wiley.com/doi/10.1049/cvi2.12338,1
2025,Less is More: Recursive Reasoning with Tiny Networks (TRM),https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2023,Mask4D: End-to-End Mask-Based 4D Panoptic Segmentation for LiDAR Sequences,https://www.ipb.uni-bonn.de/wp-content/papercite-data/pdf/marcuzzi2023ral-meem.pdf,1
2016,Mastering the Game of Go with Deep Neural Networks and Tree Search (AlphaGo),https://www.nature.com/articles/nature16961,1
2025,MindsAI,https://arcprize.org/competitions/2025/,1
2024,Mini-ARC: Solving Abstraction and Reasoning Puzzles with Small Transformer Models,https://www.paulfletcherhill.com/mini-arc.pdf,1
2024,Mini-ARC: Solving Abstraction and Reasoning Puzzles with Small Transformer Models,https://arcprize.org/competitions/2024/,1
2025,NVARC,https://arcprize.org/competitions/2025/,1
2025,NVARC solution to ARC-AGI-2 2025,https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2025,Nested Learning: The Illusion of Deep Learning Architecture,"# ""Nested Learning (2025) — Local Copy (no public PDF link provided)""",1
2024,Omni-ARC,https://arcprize.org/blog/arc-prize-2024-winners-technical-report,1
2024,Omni-ARC,https://arcprize.org/competitions/2024/,1
2019,On the Measure of Intelligence (ARC),https://cavalab.org/srbench/,1
2019,On the Measure of Intelligence / ARC (Abstraction and Reasoning Corpus),MISSING,1
1994,On-line Q-learning Using Connectionist Systems,https://www.researchgate.net/profile/Mahesan-Niranjan/publication/2500611_On-Line_Q-Learning_Using_Connectionist_Systems/links/5438d5db0cf204cab1d6db0f/On-Line-Q-Learning-Using-Connectionist-Systems.pdf,1
2025,Product of Experts with LLMs: Boosting Performance on ARC Is a Matter of Perspective,https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2025,"Productive ""refinement loop"" systems from ARC Prize writeups (2025 winners list)",https://arcprize.org/blog/arc-prize-2025-results-analysis,1
1962,"Receptive Fields, Binocular Interaction, and Functional Architecture in the Cat's Visual Cortex",https://www.gatsby.ucl.ac.uk/~lmatthey/teaching/tn1/additional/systems/JPhysiol-1962-Hubel-106-54.pdf,1
2010,Relative Entropy Policy Search (REPS),https://ojs.aaai.org/index.php/AAAI/article/view/7727,1
2025,Rethinking Visual Intelligence: Insights from Video Pretraining,https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2018,Search-based Program Synthesis,https://www.cis.upenn.edu/~alur/CACM18.pdf,1
2024,Searching Latent Program Spaces,https://arcprize.org/competitions/2024/,1
2025,Self-Improving Language Models for Evolutionary Program Synthesis: A Case Study on ARC-AGI (SOAR),https://openreview.net/pdf?id=z4IG090qt2,1
2025,Self-Improving Language Models for Evolutionary Program Synthesis: A Case Study on ARC-AGI (SOAR),https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2021,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,https://openaccess.thecvf.com/content/ICCV2021/papers/Liu_Swin_Transformer_Hierarchical_Vision_Transformer_Using_Shifted_Windows_ICCV_2021_paper.pdf,1
2022,Tackling the Abstraction and Reasoning Corpus with Vision Transformers: the ViTARC Architecture,https://openreview.net/forum?id=0gOQeSHNX1,1
2025,Test-time Adaptation of Tiny Recursive Models,https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2024,The LLM ARChitect: Solving ARC-AGI Is a Matter of Perspective,https://arcprize.org/competitions/2024/,1
2024,The Surprising Effectiveness of Test-Time Training for Abstract Reasoning,https://arcprize.org/competitions/2024/,1
2024,Towards Efficient Neurally-Guided Program Induction for ARC-AGI,https://arcprize.org/competitions/2024/,1
1949,Translation (Weaver Memorandum),https://www.mt-archive.net/50/Weaver-1949.pdf,1
2025,Vector Symbolic Algebras for the Abstraction and Reasoning Corpus,https://arcprize.org/blog/arc-prize-2025-results-analysis,1
2025,the ARChitects,https://arcprize.org/competitions/2025/,1
